FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
L95A2279,輔佳材料科技股份有限公司中科廠,2015年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成申報
L95A0986,成侑股份有限公司,2015年第3季,0.054,公噸,0,公噸,0,公噸,0,公噸,完成申報
L95A0174,美美美術印刷廠股份有限公司,2015年第3季,0.008,公噸,0,公噸,0,公噸,0,公噸,完成申報
L95A0164,大昱印刷股份有限公司二廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9502316,空軍第三基勤大隊基勤中隊,2015年第3季,0,公噸,0,公噸,0.005,公噸,0.058,公噸,完成申報
L9501926,勝邦企業股份有限公司,2015年第3季,0.011,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9501882,尉達企業有限公司,2015年第3季,0,公噸,0,公噸,0.002,公噸,0.025,公噸,完成申報
L9500536,華裕行股份有限公司,2015年第3季,0.34,公噸,0,公噸,0,公噸,0.001,公噸,完成申報
L9500474,孟欣特殊印刷股份有限公司,2015年第3季,0.019,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9500456,大昱印刷股份有限公司一廠,2015年第3季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9500134,大越金屬工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.083,公噸,核算確認中
L9500107,八德工業社,2015年第3季,0,公噸,0,公噸,0,公噸,0.138,公噸,核算確認中
L94A0149,一帆文具印刷廠,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9405170,上靖光電股份有限公司,2015年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9403461,邦泰複合材料股份有限公司,2015年第3季,0.568,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9400326,宏名鑄造廠股份有限公司,2015年第3季,0.288,公噸,0,公噸,0.084,公噸,0.198,公噸,核算確認中
L9400031,建新企業股份有限公司潭子廠,2015年第3季,0.018,公噸,0,公噸,0.529,公噸,0.369,公噸,核算確認中
L9307535,順中有限公司,2015年第3季,0.902,公噸,0,公噸,0.046,公噸,0.032,公噸,完成申報
L9303957,富田電機股份有限公司神岡廠,2015年第3季,2.663,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9302843,百助紙業股份有限公司,2015年第3季,0,公噸,0,公噸,0.19,公噸,0.132,公噸,完成申報
L9302745,富祥橡膠有限公司,2015年第3季,0.001,公噸,0,公噸,0.025,公噸,0.017,公噸,核算確認中
L9302263,市祥鋁業有限公司,2015年第3季,0,公噸,0,公噸,0.028,公噸,0.019,公噸,核算確認中
L9301551,永順企業廠股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.035,公噸,核算確認中
L9301113,韋勝鋼管家具有限公司,2015年第3季,0,公噸,0,公噸,0.001,公噸,0.009,公噸,核算確認中
L92A0139,泰安印鐵廠,2015年第3季,0.241,公噸,0,公噸,0,公噸,0.003,公噸,完成申報
L9200120,中北化學工業股份有限公司,2015年第3季,0.024,公噸,0,公噸,0.445,公噸,0.355,公噸,核算確認中
L91A1964,明源橡膠工業股份有限公司台中分公司,2015年第3季,0.102,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9104712,詮立國際股份有限公司,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9101122,千力電子股份有限公司,2015年第3季,0.066,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L9100796,華元食品股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.156,公噸,完成申報
L9100705,聯孟實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.455,公噸,0.315,公噸,核算確認中
L9100456,華元食品股份有限公司第二廠,2015年第3季,0,公噸,0,公噸,0,公噸,0.641,公噸,完成申報
L9100303,永揮塑膠廠股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L9001154,孟宏企業股份有限公司,2015年第3季,0.021,公噸,0,公噸,0.11,公噸,0.079,公噸,核算確認中
L8901226,松豐實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.095,公噸,0.066,公噸,完成申報
L8901048,協璟鑄造工業股份有限公司,2015年第3季,0.011,公噸,0,公噸,0.015,公噸,0.001,公噸,核算確認中
L8900381,新益機械工廠股份有限公司,2015年第3季,0.462,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L88A0779,生燦科技有限公司幼獅廠,2015年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成申報
L88A0600,震旦行股份有限公司家,2015年第3季,0.9,公噸,0,公噸,0,公噸,0.393,公噸,核算確認中
L8804786,卜威工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.014,公噸,核算確認中
L8803243,興鼎工業股份有限公司,2015年第3季,0.808,公噸,0,公噸,0.002,公噸,0.03,公噸,完成申報
L8801123,成名實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.056,公噸,0.038,公噸,完成申報
L8800528,友迦工業股份有限公司日南廠,2015年第3季,0.77,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L8800288,錦輝製線企業股份有限公司,2015年第3季,0.005,公噸,0,公噸,0.012,公噸,0.086,公噸,核算確認中
L8800135,日光食品工廠股份有限公司,2015年第3季,0,公噸,0,公噸,0.056,公噸,0.041,公噸,核算確認中
L86A0492,東隆印刷有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L86A0462,志昇企業社,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L86A0393,昶立印刷企業有限公司,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L8615430,豐昇橡膠股份有限公司,2015年第3季,0.175,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8603770,育笙企業股份有限公司,2015年第3季,0.006,公噸,0,公噸,0.038,公噸,0.026,公噸,核算確認中
L8603636,其億股份有限公司,2015年第3季,0,公噸,0,公噸,0.117,公噸,0.078,公噸,核算確認中
L8603547,旭泰工業股份有限公司,2015年第3季,0.978,公噸,0,公噸,0.095,公噸,0.066,公噸,核算確認中
L8603529,昌宸股份有限公司,2015年第3季,0,公噸,0,公噸,0.03,公噸,0.021,公噸,完成申報
L8601196,華一印刷行,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8600475,瑞昌化工廠有限公司,2015年第3季,0,公噸,0,公噸,0.048,公噸,0.033,公噸,核算確認中
L05A5128,良冠生化科技有限公司,2015年第3季,0.012,公噸,0,公噸,0,公噸,0,公噸,完成申報
L05A4724,神揚工業股份有限公司工廠,2015年第3季,0.657,公噸,0,公噸,0.38,公噸,0.264,公噸,核算確認中
L05A4289,威利視覺設計印刷有限公司,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成申報
L05A2520,品茂塑膠工業股份有限公司,2015年第3季,0.182,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0505982,兆陽電子有限公司,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0503148,嘉竑企業股份有限公司,2015年第3季,0.24,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0502865,伍強金屬工業股份有限公司,2015年第3季,0.318,公噸,0,公噸,0.001,公噸,0.01,公噸,完成申報
L0502696,達昱實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.038,公噸,0.026,公噸,核算確認中
L0502614,富源企業社,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0502187,詠成股份有限公司,2015年第3季,0.032,公噸,0,公噸,0.475,公噸,0.329,公噸,核算確認中
L0501895,長宏行有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0500441,盟興實業股份有限公司,2015年第3季,0.062,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L04A0420,藝林企業社,2015年第3季,0.69,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0419552,佑聖工業有限公司,2015年第3季,0.107,公噸,0,公噸,0.003,公噸,0.044,公噸,核算確認中
L0413498,久品香食品有限公司,2015年第3季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,核算確認中
L0404435,億來銘版有限公司,2015年第3季,0.009,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0403465,偉義工業股份有限公司,2015年第3季,0.016,公噸,0,公噸,0.147,公噸,0.102,公噸,核算確認中
L0403447,吉隆興業股份有限公司,2015年第3季,1.168,公噸,0,公噸,0.02,公噸,0.139,公噸,核算確認中
L0403394,企弘股份有限公司,2015年第3季,0,公噸,0,公噸,0.056,公噸,0.039,公噸,核算確認中
L0403349,仟晟鑄造廠,2015年第3季,0.019,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0403321,四海通食品有限公司,2015年第3季,0,公噸,0,公噸,0.38,公噸,0.264,公噸,核算確認中
L0402753,薪豐壓鑄股份有限公司,2015年第3季,0,公噸,0,公噸,0.004,公噸,0.005,公噸,核算確認中
L0402744,世源自動化科技有限公司,2015年第3季,0,公噸,0,公噸,0.015,公噸,0.01,公噸,核算確認中
L0401434,佶恒實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.095,公噸,0.066,公噸,核算確認中
L0401354,寰宇工具股份有限公司,2015年第3季,0.014,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0401130,景大行,2015年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,核算確認中
L0400624,守誠機械鑄造股份有限公司,2015年第3季,0.067,公噸,0,公噸,0.011,公噸,0.006,公噸,完成申報
L0400348,賀聖工業股份有限公司,2015年第3季,0.029,公噸,0,公噸,0,公噸,0.001,公噸,完成申報
L03A0336,百一香食品有限公司,2015年第3季,0,公噸,0,公噸,0.261,公噸,0.181,公噸,完成申報
L0301135,寶城鑄鋼廠股份有限公司,2015年第3季,0,公噸,0,公噸,0.029,公噸,0.311,公噸,完成申報
L0300389,華豐印刷行,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0300236,承昌食品股份有限公司,2015年第3季,0,公噸,0,公噸,0.133,公噸,0.092,公噸,完成申報
L0300218,聖旻金屬股份有限公司,2015年第3季,0.05,公噸,0,公噸,0.015,公噸,0.012,公噸,完成申報
L02A1606,龍泰布業有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0204195,石昇實業股份有限公司,2015年第3季,0.019,公噸,0,公噸,0,公噸,0,公噸,核算確認中
L0200866,先得利實業股份有限公司,2015年第3季,0,公噸,0,公噸,0.304,公噸,0.211,公噸,完成申報
L01A0089,協榮印刷廠,2015年第3季,0.012,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0102794,美麗華皮件工業股份有限公司,2015年第3季,0.142,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0101304,源巧有限公司,2015年第3季,0.026,公噸,0,公噸,0,公噸,0,公噸,完成申報
L0100058,興國橡膠廠股份有限公司,2015年第3季,2.719,公噸,0,公噸,1.425,公噸,0.988,公噸,完成申報
L0000697,正晟化學工業有限公司,2015年第3季,0,公噸,0,公噸,0.228,公噸,0.158,公噸,完成申報
L0000491,建利食品股份有限公司,2015年第3季,0,公噸,0,公噸,0.095,公噸,0.066,公噸,完成申報
J6200543,大安鋁業股份有限公司,2015年第3季,0.242,公噸,0,公噸,0.399,公噸,0.303,公噸,核算確認中
J61A1165,帝王酒業股份有限公司,2015年第3季,0.052,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J6100324,啟圓工業股份有限公司新豐廠,2015年第3季,0,公噸,0,公噸,0.19,公噸,0.132,公噸,核算確認中
J59A8523,科治新技股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
J59A5638,美商昆騰全球科技有限公司台灣分公司,2015年第3季,0.066,公噸,0,公噸,0,公噸,0,公噸,完成申報
J59A5212,復盛精密工業股份有限公司湖口廠,2015年第3季,1.859,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J59A4482,前鼎光電股份有限公司,2015年第3季,0.88,公噸,0,公噸,0,公噸,0,公噸,完成申報
J59A3692,徠捷股份有限公司,2015年第3季,0.407,公噸,0,公噸,0,公噸,0,公噸,完成申報
J59A3672,富泰空調科技股份有限公司一廠,2015年第3季,1.799,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J59A3662,富泰空調科技股份有限公司二廠,2015年第3季,1.802,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J59A3335,祥豐洗衣企業社,2015年第3季,0,公噸,0,公噸,0.019,公噸,0.013,公噸,核算確認中
J59A2822,台灣茂矽電子股份有限公司新興廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
J59A0806,榮錦塑膠工業股份有限公司,2015年第3季,1.741,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5909583,向陽科技股份有限公司,2015年第3季,1.26,公噸,0,公噸,0,公噸,0,公噸,核算確認中
J5908988,欣銓科技股份有限公司新工二廠,2015年第3季,0.031,公噸,0,公噸,0,公噸,0.001,公噸,完成申報
J5908924,寰邦科技股份有限公司,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5905281,昶緣興化學工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5904051,寶坤化學工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5902600,康普材料科技股份有限公司,2015年第3季,0.649,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5902155,台灣信越矽利光股份有限公司,2015年第3季,1.928,公噸,0,公噸,0.002,公噸,0.255,公噸,核算確認中
J5901185,裕器工業股份有限公司,2015年第3季,4.402,公噸,0,公噸,0,公噸,0.012,公噸,完成申報
J58A2689,德興科技材料股份有限公司,2015年第3季,0,公噸,0,公噸,8.843,公噸,9.918,公噸,核算確認中
J5800969,台灣雙羽電機股份有限公司,2015年第3季,0.74,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5800889,奎帝化學股份有限公司,2015年第3季,0.482,公噸,0,公噸,0,公噸,0,公噸,完成申報
J5600156,東武精機股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
H53A6712,位元奈米科技股份有限公司,2015年第3季,0.042,公噸,0,公噸,0,公噸,0,公噸,完成申報
H53A6495,日譽興業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H53A5120,太易科技印染有限公司,2015年第3季,0.091,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H53A4568,台灣巴斯夫股份有限公司觀音三廠,2015年第3季,0.102,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H53A4291,寶結實業股份有限公司,2015年第3季,0.279,公噸,0,公噸,2.232,公噸,2.893,公噸,完成申報
H53A0784,鎰聖科技股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5308725,東元捷德科技股份有限公司,2015年第3季,0.159,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5307148,慶泉金屬工業股份有限公司,2015年第3季,0.341,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5303462,聯成金屬製造廠股份有限公司,2015年第3季,5.937,公噸,0,公噸,0.941,公噸,0.739,公噸,完成申報
H5302607,利津實業有限公司,2015年第3季,0.021,公噸,0,公噸,0.001,公噸,0.016,公噸,核算確認中
H5300961,盛聚塑膠股份有限公司觀音廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5300701,懷德生技化學股份有限公司,2015年第3季,0.604,公噸,0,公噸,0.076,公噸,0.053,公噸,核算確認中
H52A1242,台灣潔淨能源科技股份有限公司新屋廠,2015年第3季,0,公噸,0,公噸,0.016,公噸,0.395,公噸,完成申報
H5204375,新屋屠宰場,2015年第3季,0,公噸,0,公噸,0,公噸,0.011,公噸,核算確認中
H5200528,佳真股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0.007,公噸,核算確認中
H51A9548,桃苗汽車股份有限公司平鎮廠,2015年第3季,0.171,公噸,0,公噸,0.025,公噸,0.017,公噸,核算確認中
H51A8560,源友企業股份有限公司平鎮廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H51A4974,國鏟鋼鐵股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,1379.521,公噸,核算確認中
H51A0556,祥竑電子股份有限公司,2015年第3季,0.33,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H51A0091,喬羽彩色印刷股份有限公司,2015年第3季,3.072,公噸,0,公噸,0,公噸,0,公噸,完成申報
H50A5224,富利源企業有限公司,2015年第3季,0.268,公噸,0,公噸,0,公噸,0.004,公噸,核算確認中
H50A5185,東芳塑膠企業有限公司二廠,2015年第3季,1.62,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H50A5165,桃苗汽車股份有限公司龍潭廠,2015年第3季,0.198,公噸,0,公噸,0.015,公噸,0.011,公噸,核算確認中
H50A0204,合力旺環保科技股份有限公司,2015年第3季,0.179,公噸,0,公噸,2.083,公噸,1.485,公噸,完成申報
H5009665,嘉騰國際科技股份有限公司,2015年第3季,0.023,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5007232,新應材股份有限公司,2015年第3季,6.017,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5006057,國家中山科學研究院系統維護中心,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5005309,東芳塑膠企業有限公司,2015年第3季,0.23,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H5000706,鴻華化學工業股份有限公司,2015年第3季,0.165,公噸,0,公噸,0.009,公噸,0.006,公噸,核算確認中
H49B0272,益大理研股份有限公司,2015年第3季,0,公噸,0,公噸,0.002,公噸,0.023,公噸,核算確認中
H49A9188,桃苗汽車股份有限公司八德廠,2015年第3季,0.213,公噸,0,公噸,0.023,公噸,0.016,公噸,核算確認中
H49A9178,桃苗汽車股份有限公司桃大廠,2015年第3季,0.492,公噸,0,公噸,0.034,公噸,0.024,公噸,核算確認中
H49A5077,微邦科技股份有限公司八德廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H49A0770,峻毅電子有限公司,2015年第3季,0.016,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4907297,金勝發有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4903682,長鼎電機工業股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4902158,虹麗實業有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4900216,久新洗衣店,2015年第3季,0.03,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H48A9698,祥元企業股份有限公司,2015年第3季,0.512,公噸,0,公噸,0,公噸,0,公噸,完成申報
H48A9470,欣興電子股份有限公司山鶯文華廠,2015年第3季,0.356,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H48A8759,桃苗汽車股份有限公司大崗廠,2015年第3季,0.211,公噸,0,公噸,0.008,公噸,0.005,公噸,核算確認中
H48A7593,元太科技工業股份有限公司林口廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H48A5478,積楊材料股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H48A3878,東金電機股份有限公司,2015年第3季,0.965,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H48A2197,雙禔生物科技有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4890046,協易機械工業股份有限公司,2015年第3季,0.781,公噸,0,公噸,0,公噸,0,公噸,完成申報
H4882731,富陽光電股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H4810986,揚華有限公司,2015年第3季,0.307,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4810931,彩裕顏料廠有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4810557,金泉順有限公司,2015年第3季,0.053,公噸,0,公噸,0.019,公噸,0.013,公噸,核算確認中
H4809867,巴巴洗衣店,2015年第3季,0.09,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4806820,長庚學校財團法人長庚科技大學,2015年第3季,0,公噸,0,公噸,0.208,公噸,0.144,公噸,核算確認中
H4806624,憲兵205指揮部,2015年第3季,0,公噸,0,公噸,0.019,公噸,0.024,公噸,核算確認中
H4805967,勝鋒企業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4805921,嘉穩企業股份有限公司,2015年第3季,149.16,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4804326,力根實業股份有限公司,2015年第3季,0.172,公噸,0,公噸,0.056,公噸,0.71,公噸,核算確認中
H4801736,啟利實業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4800695,亞東製茶有限公司,2015年第3季,0,公噸,0,公噸,0.015,公噸,2.354,公噸,核算確認中
H47A7845,順晉實業股份有限公司大園廠,2015年第3季,0.143,公噸,0,公噸,0,公噸,0,公噸,完成申報
H47A6728,柯富伊企業有限公司,2015年第3季,1.016,公噸,0.077,公噸,0,公噸,0,公噸,核算確認中
H47A5512,欣偉科技股份有限公司三廠,2015年第3季,0,公噸,0,公噸,0.01,公噸,0.123,公噸,完成申報
H47A5176,晉倫科技股份有限公司二廠,2015年第3季,1.486,公噸,0,公噸,0,公噸,0,公噸,完成申報
H47A4198,川武食品股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H47A4029,順旗塑膠股份有限公司,2015年第3季,0.101,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H47A2736,菁華工業股份有限公司大園廠,2015年第3季,0,公噸,0.577,公噸,0,公噸,2.044,公噸,完成申報
H47A1114,美琪瑪工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H47A0849,吉昌橡膠工業有限公司,2015年第3季,0.756,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4707519,晉倫科技股份有限公司,2015年第3季,6.285,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4703306,峰華金屬科技股份有限公司,2015年第3季,0.091,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H4701491,德昌皮革製品股份有限公司,2015年第3季,2.838,公噸,0,公噸,0,公噸,0,公噸,完成申報
H4701017,國聯矽業化學股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H46B0485,桃苗汽車股份有限公司南崁廠,2015年第3季,0.354,公噸,0,公噸,0.023,公噸,0.016,公噸,核算確認中
H46A8789,朋程科技股份有限公司南崁二廠,2015年第3季,0.181,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H46A3868,禾明實業有限公司,2015年第3季,0.07,公噸,0,公噸,0.047,公噸,0.032,公噸,完成申報
